,Season,HomeTeam,AwayTeam,Result,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
2007,2018,Man City,Fulham,W,3,0,2,2,0,2,34,28,9,9,3,7,7,10,4,0,0,0,0,1.12,10,26,1.13,9,19.5,1.12,9,20
2008,2018,Man City,Brighton,W,2,0,2,1,0,2,18,28,4,8,1,4,10,10,3,0,3,0,0,1.1,12,34,1.08,11,29,1.1,9.1,28
2009,2018,Man City,Burnley,W,5,0,2,1,0,2,14,24,5,10,0,11,5,10,1,2,2,0,0,1.08,13,34,1.07,12.5,26,1.1,9.2,27
2010,2018,Man City,Southampton,W,6,1,2,4,1,2,18,18,12,8,6,14,9,4,4,1,1,0,0,1.11,11,29,1.11,9.75,21,1.12,9,20
2011,2018,Man City,Man United,W,3,1,2,1,0,2,3,17,6,5,1,12,12,5,1,1,1,0,0,1.4,5.25,8.5,1.4,5,7.5,1.45,4.8,6.4
2012,2018,Man City,Bournemouth,W,3,1,2,1,1,1,34,16,4,6,1,9,3,8,4,0,0,0,0,1.11,11,26,1.1,10,23,1.12,9,20
2013,2018,Man City,Everton,W,3,1,2,1,0,2,6,13,9,5,2,7,9,6,2,1,2,0,0,1.22,7.5,13,1.22,7,12,1.22,6.5,12.5
2014,2018,Man City,Crystal Palace,L,2,3,0,1,2,0,1,19,5,5,3,7,6,13,0,0,4,0,0,1.14,10,21,1.15,8,17.5,1.15,8,18
2015,2018,Man City,Watford,W,3,1,2,2,0,2,18,17,7,7,4,8,12,9,1,1,1,0,0,1.12,8.5,19,1.16,8,16.5,1.12,9,20
2016,2018,Man City,Newcastle,W,3,1,2,1,0,2,30,21,6,9,4,5,10,18,0,0,1,0,0,1.12,10,26,1.11,10,19,1.15,8,17
2017,2018,Man City,West Brom,W,3,0,2,1,0,2,33,19,3,10,1,10,10,9,1,1,3,0,0,1.14,10,21,1.14,8.5,17.5,1.15,7.5,18
2018,2018,Man City,Leicester,W,5,1,2,1,1,1,23,19,2,11,2,10,12,8,2,2,3,0,0,1.19,6.5,13,1.2,7,13,1.25,6.5,10
2019,2018,Man City,Chelsea,W,1,0,2,0,0,1,24,13,3,3,0,8,9,5,2,2,1,0,0,1.61,4.2,6,1.6,4.1,5.5,1.65,4.1,5
2020,2018,Man City,Man United,L,2,3,0,2,0,2,20,20,5,6,4,17,9,8,4,6,3,0,0,1.89,3.79,4.2,1.85,3.6,4.25,1.95,3.45,3.95
2021,2018,Man City,Swansea,W,5,0,2,2,0,2,6,19,4,12,1,6,8,5,1,0,1,0,0,1.14,9,23,1.13,8.75,21,1.2,7,13
2022,2018,Man City,Huddersfield,D,0,0,1,0,0,1,22,15,5,2,3,9,4,10,1,0,3,0,0,1.08,13,34,1.07,12,29,1.12,9,20
2023,2018,Man City,Brighton,W,3,1,2,2,1,2,30,19,6,7,3,5,7,4,3,0,1,0,0,1.12,10,27,1.13,8.75,21,1.12,9,20
2024,2017,Man City,Everton,D,1,1,1,0,1,0,33,19,7,6,2,7,9,7,1,1,2,1,1,1.33,5.75,10,1.33,5.25,9.25,1.35,5.3,8
2025,2017,Man City,Liverpool,W,5,0,2,2,0,2,14,13,10,7,3,10,9,8,3,2,2,0,1,1.85,4,4.2,1.85,3.8,4,2,3.4,3.8
2026,2017,Man City,Crystal Palace,W,5,0,2,1,0,2,26,25,5,9,0,6,7,8,2,3,1,0,0,1.14,10,21,1.15,8.5,15,1.15,7.5,18
2027,2017,Man City,Stoke,W,7,2,2,3,1,2,6,20,5,11,1,5,8,5,0,0,1,0,0,1.14,9.5,21,1.14,9,16,1.17,7.5,15
2028,2017,Man City,Burnley,W,3,0,2,1,0,2,31,15,6,10,0,10,6,4,5,2,3,0,0,1.11,12,26,1.09,11,26,1.15,7.5,18
2029,2017,Man City,Arsenal,W,3,1,2,1,0,2,24,9,6,5,3,15,15,5,5,1,6,0,0,1.39,5.5,7.5,1.4,5,7.5,1.55,4.5,5.3
2030,2017,Man City,Southampton,W,2,1,2,0,0,1,30,26,7,12,2,12,11,6,5,1,1,0,0,1.19,8,15,1.17,7.5,17,1.17,7.5,15
2031,2017,Man City,West Ham,W,2,1,2,0,1,0,22,24,7,8,4,5,7,10,4,2,2,0,0,1.08,11,21,1.1,10.5,21,1.12,9,20
2032,2017,Man City,Tottenham,W,4,1,2,1,0,2,6,20,7,11,2,13,20,5,1,2,4,0,0,1.55,4.59,6,1.5,4.6,6,1.5,4.2,6.5
2033,2017,Man City,Bournemouth,W,4,0,2,1,0,2,23,14,5,5,1,8,7,4,6,0,1,0,0,1.12,11,23,1.1,10.5,23,1.12,9,20
2034,2017,Man City,Burnley,W,2,1,2,0,0,1,18,14,11,3,3,11,11,8,8,4,3,1,0,1.17,8.5,19,1.17,8,15,1.15,7.5,18
2035,2017,Man City,Tottenham,D,2,2,1,0,0,1,1,17,6,7,2,10,7,5,4,2,4,0,0,2.15,3.5,3.6,2.1,3.5,3.5,2.1,3.4,3.5
2036,2017,Man City,Swansea,W,2,1,2,1,0,2,22,17,4,5,2,9,13,10,3,2,3,0,0,1.22,7,15,1.2,7.25,13,1.25,6,11
2037,2017,Man City,Stoke,D,0,0,1,0,0,1,26,12,5,1,2,8,11,8,1,1,3,0,0,1.25,6.5,15,1.25,6,12.5,1.22,6.5,12.5
2038,2017,Man City,Liverpool,D,1,1,1,0,0,1,24,13,13,3,4,14,7,9,8,3,3,0,0,2,3.75,3.8,1.95,3.7,3.75,1.9,3.5,4.1
2039,2017,Man City,Hull,W,3,1,2,1,0,2,14,23,6,7,1,6,8,7,3,0,2,0,0,1.2,7.5,17,1.19,7.25,14,1.17,7.5,15
2040,2017,Man City,Man United,D,0,0,1,0,0,1,20,19,3,6,1,10,8,7,4,1,0,0,1,1.91,3.75,4.2,1.87,3.75,4,1.9,3.5,4.1
2041,2017,Man City,Crystal Palace,W,5,0,2,1,0,2,24,26,5,12,2,12,8,9,3,1,3,0,0,1.29,6.5,11,1.28,6.25,9.5,1.25,6,11
2042,2017,Man City,Leicester,W,2,1,2,2,1,2,33,17,9,5,4,12,16,9,3,3,3,0,0,1.25,7,12,1.25,6.25,11.5,1.25,6,11
2043,2017,Man City,West Brom,W,3,1,2,2,0,2,6,21,5,10,2,8,11,7,1,1,2,0,0,1.14,9,23,1.12,9.5,19,1.15,7.5,18
2044,2016,Man City,Sunderland,W,2,1,2,1,0,2,33,16,7,4,3,11,14,9,6,1,2,0,0,1.25,6.5,15,1.22,6,11.5,1.25,5.5,10.3
2045,2016,Man City,West Ham,W,3,1,2,2,0,2,1,22,9,5,2,5,10,5,4,1,3,0,0,1.25,6,11,1.28,6,10,1.25,5.5,10.3
2046,2016,Man City,Bournemouth,W,4,0,2,2,0,2,14,20,6,12,2,8,11,5,5,1,1,1,0,1.29,6,12,1.26,6.25,10,1.25,6,11
2047,2016,Man City,Everton,D,1,1,1,0,0,1,24,19,3,8,2,7,9,13,1,0,2,0,0,1.5,4.75,7,1.48,4.75,6.25,1.45,4.4,7.2
2048,2016,Man City,Southampton,D,1,1,1,0,1,0,21,14,6,3,2,11,10,10,3,3,3,0,0,1.5,4.5,7.5,1.5,4.5,7,1.5,4.2,6.5
2049,2016,Man City,Middlesbrough,D,1,1,1,1,0,2,16,25,5,7,3,7,15,8,2,1,3,0,0,1.22,7,15,1.2,6.75,14.5,1.2,6.5,15
2050,2016,Man City,Chelsea,L,1,3,0,1,0,2,3,14,10,5,4,14,9,9,2,2,3,2,0,2.15,3.6,3.6,2.15,3.5,3.6,2,3.4,3.8
2051,2016,Man City,Watford,W,2,0,2,1,0,2,16,13,5,7,2,16,20,5,2,1,2,0,0,1.29,6.5,11,1.22,6.5,12.5,1.3,5.5,9.5
2052,2016,Man City,Arsenal,W,2,1,2,0,1,0,20,14,6,5,1,9,13,8,1,4,2,0,0,2.15,3.6,3.5,2.15,3.6,3.5,2.2,3.35,3.3
2053,2016,Man City,Everton,D,0,0,1,0,0,1,31,22,7,5,2,5,6,12,5,0,1,0,0,1.53,4.75,6,1.53,4.75,5.75,1.45,4,7
2054,2016,Man City,Crystal Palace,W,4,0,2,2,0,2,14,17,9,4,3,10,11,5,6,0,2,0,0,1.4,5.25,8.5,1.4,5,8.25,1.4,4.4,7.3
2055,2016,Man City,Leicester,L,1,3,0,0,1,0,3,22,14,4,7,9,15,11,4,2,2,0,0,1.62,4.2,6,1.62,4,5.5,1.6,4,5
2056,2016,Man City,Tottenham,L,1,2,0,0,0,1,21,19,6,4,3,12,17,7,1,1,3,0,0,2.1,3.75,3.6,2.1,3.5,3.6,1.9,3.45,3.8
2057,2016,Man City,Aston Villa,W,4,0,2,0,0,1,18,22,2,9,1,10,10,9,1,0,1,0,0,1.22,7,15,1.19,6.5,13,1.2,5.8,13
2058,2016,Man City,Man United,L,0,1,0,0,1,0,24,26,5,2,3,9,12,11,5,1,1,0,0,1.83,3.75,4.75,1.83,3.6,4,1.8,3.5,4.2
2059,2016,Man City,West Brom,W,2,1,2,1,1,1,23,13,13,4,2,10,7,8,8,0,1,0,0,1.33,5,9,1.33,5,8.75,1.37,4.6,7.5
2060,2016,Man City,Stoke,W,4,0,2,2,0,2,33,11,14,6,2,8,8,9,4,0,0,0,0,1.3,6,11,1.3,5.5,8.5,1.3,5,9
2061,2016,Man City,Arsenal,D,2,2,1,1,1,1,3,14,5,3,2,16,10,7,2,2,1,0,0,2.5,3.6,2.9,2.55,3.4,2.6,2.4,3.2,2.85
2062,2015,Man City,Chelsea,W,3,0,2,1,0,2,20,18,10,8,3,19,13,5,1,4,2,0,0,2.1,3.5,3.75,2.1,3.4,3.7,2.1,3.3,3.3
2063,2015,Man City,Watford,W,2,0,2,0,0,1,21,18,7,5,0,9,12,9,3,1,2,0,0,1.2,8,15,1.2,7,10.5,1.2,5.8,13
2064,2015,Man City,West Ham,L,1,2,0,1,2,0,33,27,6,8,3,10,7,16,3,1,2,0,0,1.29,6.5,11,1.28,6,10.5,1.25,5.5,10.3
2065,2015,Man City,Newcastle,W,6,1,2,1,1,1,16,23,6,11,4,13,8,6,3,3,1,0,0,1.25,7,13,1.25,6.25,11.5,1.25,5.5,10.3
2066,2015,Man City,Bournemouth,W,5,1,2,4,1,2,22,15,5,11,1,11,5,1,7,2,1,0,0,1.33,5.75,10,1.33,5.25,8,1.3,5,9
2067,2015,Man City,Norwich,W,2,1,2,0,0,1,33,21,5,5,3,4,13,12,4,2,2,0,1,1.29,6,12,1.28,5.75,9,1.22,5.5,12
2068,2015,Man City,Liverpool,L,1,4,0,1,3,0,14,11,14,3,9,5,13,11,5,0,3,0,0,1.7,4,5.5,1.7,3.75,5.5,1.7,3.6,4.7
2069,2015,Man City,Southampton,W,3,1,2,2,0,2,31,16,12,9,8,14,11,6,4,2,1,0,0,1.6,4.33,6,1.6,4.2,5.25,1.5,4,6.1
2070,2015,Man City,Swansea,W,2,1,2,1,0,2,33,13,13,5,7,13,15,5,5,3,1,0,0,1.3,6,11,1.3,5.25,11,1.3,5,9
2071,2015,Man City,Sunderland,W,4,1,2,3,0,2,3,19,11,9,3,10,11,5,1,1,1,0,0,1.2,7,13,1.22,6.25,14.5,1.2,5.8,13
2072,2015,Man City,Sunderland,W,3,2,2,0,0,1,31,32,4,12,4,14,7,10,4,2,3,0,0,1.22,7,15,1.25,6,10,1.25,5.5,10.3
2073,2015,Man City,Arsenal,L,0,2,0,0,1,0,22,12,9,4,3,12,5,16,3,3,3,0,0,1.8,4,4.5,1.8,3.7,4.1,1.8,3.5,4.2
2074,2015,Man City,Hull,D,1,1,1,0,1,0,14,18,7,5,3,9,8,13,1,2,4,0,0,1.18,8,19,1.19,6.5,13.5,1.2,5.8,13
2075,2015,Man City,Newcastle,W,5,0,2,3,0,2,4,16,8,9,1,9,8,7,3,3,2,0,0,1.3,6,11,1.3,5.25,9,1.3,5,9
2076,2015,Man City,Leicester,W,2,0,2,1,0,2,33,22,6,9,2,11,3,10,3,0,1,0,0,1.25,7,13,1.25,6.5,11.5,1.25,5.5,10.3
2077,2015,Man City,West Brom,W,3,0,2,2,0,2,26,43,3,16,0,6,5,9,2,0,0,0,1,1.3,5.5,8.5,1.3,5,10,1.3,5,9
2078,2015,Man City,West Ham,W,2,0,2,2,0,2,3,18,9,3,3,10,6,6,3,2,2,0,0,1.25,6.5,11,1.28,6,11,1.27,5.2,10
2079,2015,Man City,Aston Villa,W,3,2,2,1,0,2,22,11,13,4,4,13,11,7,6,1,2,0,0,1.29,6,12,1.28,5.75,12.5,1.27,5.2,10
2080,2015,Man City,QPR,W,6,0,2,2,0,2,22,23,9,11,3,12,7,7,4,0,1,0,0,1.22,7.5,13,1.22,7.25,11.5,1.2,5.8,13
2081,2015,Man City,Southampton,W,2,0,2,1,0,2,4,15,13,6,4,13,8,8,4,1,1,0,0,1.57,4.5,6,1.55,4,5.75,1.5,4,6.1
2082,2014,Man City,Liverpool,W,3,1,2,1,0,2,24,9,11,4,3,13,7,6,7,1,1,0,0,1.85,4,4.33,1.87,3.9,4,1.85,3.45,4
2083,2014,Man City,Stoke,L,0,1,0,0,0,1,18,16,7,2,2,14,5,11,4,2,1,0,0,1.18,8,18,1.18,6.5,14.5,1.2,5.8,13
2084,2014,Man City,Chelsea,D,1,1,1,0,0,1,22,16,6,4,2,16,12,14,2,3,4,1,0,2.38,3.5,3.1,2.4,3.4,3,2.4,3.3,2.75
2085,2014,Man City,Tottenham,W,4,1,2,2,1,2,14,20,19,12,7,11,9,3,4,1,2,0,1,1.45,4.75,8,1.5,4.33,7,1.45,4,7
2086,2014,Man City,Man United,W,1,0,2,0,0,1,24,16,9,6,2,15,9,7,4,3,1,0,1,1.91,3.75,4.33,1.91,3.75,4,1.9,3.3,4
2087,2014,Man City,Swansea,W,2,1,2,1,1,1,26,23,8,10,3,13,9,7,3,2,1,0,0,1.4,5.25,8.5,1.4,4.6,7.5,1.35,4.8,7.6
2088,2014,Man City,Everton,W,1,0,2,1,0,2,1,19,9,3,2,8,11,11,7,3,3,0,0,1.5,4.75,7,1.53,4.5,6,1.57,3.8,5.5
2089,2014,Man City,Crystal Palace,W,3,0,2,0,0,1,29,15,6,3,1,17,5,8,6,2,1,0,0,1.29,6,12,1.3,5.5,11,1.3,5,9
2090,2014,Man City,Burnley,D,2,2,1,2,0,2,16,17,12,6,3,18,9,10,3,4,1,0,0,1.18,8,19,1.18,6.5,15.5,1.17,6.5,14
2091,2014,Man City,Cardiff,W,4,2,2,2,1,2,26,24,7,9,6,6,5,10,7,2,0,0,0,1.13,11,23,1.13,8.5,15.5,1.12,8,16
2092,2014,Man City,Chelsea,L,0,1,0,0,1,0,22,25,18,3,6,11,13,12,6,3,3,0,0,1.85,3.8,4.5,1.8,3.75,4.1,1.85,3.45,4
2093,2014,Man City,Stoke,W,1,0,2,0,0,1,4,19,7,7,2,16,13,8,3,3,1,0,0,1.18,8,19,1.16,7.5,14.5,1.15,7,15
2094,2014,Man City,Fulham,W,5,0,2,1,0,2,14,22,6,12,0,8,15,13,2,0,3,0,1,1.17,9,17,1.16,8,13,1.15,7,15
2095,2014,Man City,Southampton,W,4,1,2,3,1,2,4,15,5,8,1,9,15,5,9,3,0,0,0,1.33,5.75,10,1.3,5.5,8.75,1.27,5.2,10
2096,2014,Man City,Sunderland,D,2,2,1,1,0,2,20,16,11,4,3,14,10,3,6,1,2,0,0,1.17,9,17,1.14,7.5,17,1.15,7,15
2097,2014,Man City,West Brom,W,3,1,2,3,1,2,29,19,10,6,3,9,7,8,2,1,1,0,0,1.2,7,11,1.2,6.5,12,1.17,7,12
2098,2014,Man City,Aston Villa,W,4,0,2,0,0,1,24,18,5,9,0,8,9,7,2,1,2,0,0,1.14,9.5,21,1.11,9.25,16.5,1.12,8,16
2099,2014,Man City,West Ham,W,2,0,2,1,0,2,20,28,3,7,0,7,9,12,1,2,2,0,0,1.17,9,17,1.14,8,14.5,1.12,8,16
2100,2013,Man City,Newcastle,W,4,0,2,2,0,2,1,20,5,11,1,9,7,8,1,2,3,0,1,1.33,5.5,11,1.3,5.25,9.75,1.3,5,9
2101,2013,Man City,Hull,W,2,0,2,0,0,1,29,12,7,6,2,15,14,7,4,2,3,0,0,1.17,8.5,19,1.16,7.25,15.5,1.2,5.8,13
2102,2013,Man City,Man United,W,4,1,2,2,0,2,11,18,14,5,3,8,12,8,4,1,2,0,0,2.2,3.4,3.6,2.1,3.4,3.4,2.15,3.3,3.2
2103,2013,Man City,Everton,W,3,1,2,2,1,2,14,12,6,6,4,15,10,8,1,5,4,0,0,1.67,4.2,5.5,1.62,4,5,1.6,3.7,5.4
2104,2013,Man City,Norwich,W,7,0,2,4,0,2,29,27,7,9,1,6,9,10,3,1,1,0,0,1.2,7.5,18,1.17,7.5,13,1.17,6.5,14
2105,2013,Man City,Tottenham,W,6,0,2,3,0,2,20,15,13,10,5,7,11,4,7,1,3,0,0,1.7,4,5.5,1.62,4,5,1.6,3.7,5.4
2106,2013,Man City,Swansea,W,3,0,2,1,0,2,21,22,9,7,4,7,8,5,4,1,0,0,0,1.29,6,13,1.25,5.5,11.5,1.27,5.2,10
2107,2013,Man City,Arsenal,W,6,3,2,2,1,2,20,22,12,7,6,12,6,8,8,2,1,0,0,1.83,3.75,4.75,1.75,3.75,4.4,1.85,3.45,4
2108,2013,Man City,Liverpool,W,2,1,2,2,1,2,18,20,12,6,5,10,9,7,6,1,3,0,0,1.75,4.2,4.6,1.75,4,4.1,1.8,3.5,4.2
2109,2013,Man City,Crystal Palace,W,1,0,2,0,0,1,1,23,9,4,4,12,7,12,5,1,1,0,0,1.13,9.5,29,1.1,8.5,21,1.12,8,16
2110,2023,Man United,Bournemouth,W,3,0,2,1,0,2,25,18,7,6,4,13,7,6,5,0,3,0,0,1.29,5.5,11,1.28,6,10,1.3,6,10
2111,2023,Man United,Man City,W,2,1,2,0,0,1,34,8,5,4,1,15,5,1,2,3,0,0,0,4.2,3.6,1.85,4.2,3.9,1.78,4.1,3.75,1.85
2112,2023,Man United,Crystal Palace,W,2,1,2,1,0,2,1,14,10,5,3,9,9,5,5,1,2,1,0,1.4,4.75,8,1.4,4.75,7.75,1.4,4.7,8
2113,2023,Man United,Leeds,D,2,2,1,0,1,0,35,24,8,7,2,7,11,6,5,1,3,0,0,1.45,5,6,1.47,4.6,6.25,1.47,4.7,6
2114,2023,Man United,Leicester,W,3,0,2,1,0,2,34,26,19,8,3,9,9,6,6,0,2,0,0,1.62,4.33,5.25,1.6,4.2,5.25,1.6,4.3,5
2115,2023,Man United,Southampton,D,0,0,1,0,0,1,3,10,17,4,4,12,9,7,8,2,0,0,0,1.36,5,9,1.35,5.25,8.5,1.35,5,8.5
2116,2023,Man United,Brentford,W,1,0,2,1,0,2,12,18,6,3,1,8,13,12,3,3,2,0,0,1.65,4,5,1.63,4.2,4.8,1.63,4.1,5.25
2117,2023,Man United,Everton,W,2,0,2,1,0,2,24,29,15,11,1,10,9,10,4,0,0,0,0,1.5,4.33,6.5,1.49,4.33,6.5,1.5,4.4,6.5
2118,2023,Man United,Aston Villa,W,1,0,2,1,0,2,13,14,7,6,1,16,7,1,4,2,0,0,0,1.73,3.9,4.6,1.75,3.8,4.4,1.75,3.95,4.4
2119,2023,Man United,Wolves,W,2,0,2,1,0,2,12,27,5,9,0,9,9,11,7,3,2,0,0,1.36,5,7.5,1.38,5,7.75,1.37,4.9,8
2120,2023,Man United,Chelsea,W,4,1,2,2,0,2,34,18,14,9,5,12,6,3,4,1,1,0,0,1.6,4.33,5,1.66,4.1,4.8,1.7,3.7,5.25
2121,2023,Man United,Fulham,W,2,1,2,1,1,1,32,21,10,8,3,14,10,5,4,1,2,0,0,1.5,4.33,6,1.51,4.6,5.75,1.53,4.5,5.75
2122,2022,Man United,Wolves,L,0,1,0,0,0,1,22,9,19,2,6,9,8,3,8,3,1,0,0,1.53,4.33,6,1.55,4.2,5.75,1.57,4,6
2123,2022,Man United,West Ham,W,1,0,2,0,0,1,14,18,6,3,1,9,8,3,3,1,1,0,0,1.85,3.8,4,1.87,3.8,3.8,1.9,3.8,3.75
2124,2022,Man United,Southampton,D,1,1,1,1,0,2,34,12,13,8,4,12,13,1,4,4,0,0,0,1.6,4,5.5,1.55,4.33,5.5,1.65,3.9,5.5
2125,2022,Man United,Brighton,W,2,0,2,0,0,1,28,19,10,7,3,8,10,10,2,3,1,0,1,1.72,3.75,4.75,1.72,3.7,4.8,1.8,3.65,4.6
2126,2022,Man United,Watford,D,0,0,1,0,0,1,16,22,10,3,2,2,7,4,3,0,0,0,0,1.3,5.5,9.5,1.34,5.5,8.25,1.33,5.5,8.75
2127,2022,Man United,Tottenham,W,3,2,2,2,1,2,14,10,10,6,3,8,7,4,5,2,1,0,0,2.2,3.4,3.25,2.1,3.6,3.2,2.2,3.5,3.2
2128,2022,Man United,Leicester,D,1,1,1,0,0,1,1,11,11,5,3,13,6,6,5,2,2,0,0,1.5,4.5,6,1.51,4.6,5.75,1.53,4.6,5.75
2129,2022,Man United,Norwich,W,3,2,2,2,1,2,0,20,15,9,4,7,6,6,7,0,0,0,0,1.25,6.5,10,1.22,6.5,13,1.25,6.5,11
2130,2022,Man United,Chelsea,D,1,1,1,0,0,1,22,6,21,3,6,9,12,2,9,0,1,0,0,3.2,3.4,2.25,3.2,3.75,2.1,3.15,3.45,2.25
2131,2022,Man United,Brentford,W,3,0,2,1,0,2,5,9,12,5,4,4,6,3,8,1,0,0,0,1.72,4,4.5,1.75,3.8,4.4,1.75,3.85,4.5
2132,2022,Man United,Brighton,L,1,2,0,0,2,0,30,17,15,5,4,7,12,6,2,4,1,0,0,1.6,4.2,5.25,1.62,3.9,5.5,1.6,4,5.75
2133,2022,Man United,Liverpool,W,2,1,2,1,0,2,24,12,17,4,5,11,7,6,8,3,1,0,0,5.25,4.33,1.6,4.8,4.4,1.6,4.9,4.4,1.6
2134,2022,Man United,Arsenal,W,3,1,2,1,0,2,30,10,16,6,3,13,9,2,5,3,3,0,0,2.5,3.5,2.7,2.55,3.5,2.55,2.55,3.55,2.65
2135,2022,Man United,Newcastle,D,0,0,1,0,0,1,6,15,9,2,2,13,11,4,4,3,1,0,0,1.95,3.8,3.5,2,3.7,3.5,2,3.75,3.55
2136,2022,Man United,Tottenham,W,2,0,2,0,0,1,35,28,9,10,2,7,7,8,3,1,0,0,0,2.45,3.5,2.75,2.37,3.6,2.75,2.45,3.55,2.8
2137,2022,Man United,West Ham,W,1,0,2,1,0,2,5,16,13,3,5,12,10,5,10,1,3,0,0,1.66,4,4.8,1.68,4,4.6,1.7,4,4.7
2138,2022,Man United,Nott'm Forest,W,3,0,2,2,0,2,3,17,8,8,3,13,4,9,9,3,1,0,0,1.29,5.5,11,1.31,5.5,9.5,1.3,5.5,11
2139,2021,Man United,Aston Villa,W,2,1,2,1,0,2,24,19,5,9,5,22,10,5,10,4,0,0,0,1.72,4.2,4.2,1.7,4.2,4.5,1.75,3.9,4.4
2140,2021,Man United,Sheffield United,L,1,2,0,0,1,0,28,16,5,4,3,10,12,7,2,1,1,0,0,1.25,6,11,1.26,6,11,1.3,6,9
2141,2021,Man United,Southampton,W,9,0,2,4,0,2,22,24,3,14,1,11,6,5,3,2,3,0,2,1.4,4.75,7,1.45,4.6,7,1.45,4.8,6.5
2142,2021,Man United,Everton,D,3,3,1,2,0,2,14,14,6,5,3,14,10,5,1,2,1,0,0,1.53,4.2,6,1.53,4.2,6.25,1.57,4.3,5.75
2143,2021,Man United,Newcastle,W,3,1,2,1,1,1,30,15,10,7,6,9,11,6,4,1,2,0,0,1.28,5.5,10,1.28,5.75,11,1.3,5.75,9.5
2144,2021,Man United,West Ham,W,1,0,2,0,0,1,20,15,7,4,0,12,2,6,3,4,0,0,0,1.83,3.6,4.33,1.85,3.6,4.33,1.85,3.55,4.3
2145,2021,Man United,Brighton,W,2,1,2,0,1,0,22,15,5,7,3,14,7,5,6,2,2,0,0,1.61,4,5.5,1.62,4,5.5,1.65,3.9,5.25
2146,2021,Man United,Burnley,W,3,1,2,0,0,1,14,17,10,9,3,9,12,8,3,1,2,0,0,1.33,5.25,9,1.34,5,9.5,1.37,4.9,8.25
2147,2021,Man United,Leicester,L,1,2,0,1,1,1,6,4,12,1,3,9,12,3,4,0,0,0,0,2.5,3.4,2.8,2.5,3.3,2.85,2.5,3.3,2.85
2148,2021,Man United,Liverpool,L,2,4,0,1,2,0,3,18,17,3,8,10,12,6,4,3,0,0,0,3,3.75,2.2,3.1,3.75,2.15,3.1,3.7,2.2
2149,2021,Man United,Fulham,D,1,1,1,1,0,2,18,13,8,6,5,10,15,6,1,2,3,0,0,1.28,6,9,1.3,5.75,9,1.33,5.5,8.25
2150,2021,Man United,Leeds,W,5,1,2,1,0,2,30,16,10,8,3,11,9,5,4,1,2,0,0,1.53,4.5,5.75,1.53,4.5,5.75,1.55,4.4,5.75
2151,2021,Man United,Newcastle,W,4,1,2,1,0,2,3,21,12,7,3,9,2,7,3,1,0,0,0,1.18,7.5,15,1.2,7,14,1.2,7,13
2152,2021,Man United,Aston Villa,L,0,1,0,0,0,1,22,28,7,4,3,9,13,5,5,2,2,0,0,1.36,5.25,8,1.4,5,7.5,1.4,5,7.25
2153,2021,Man United,Everton,D,1,1,1,1,0,2,24,13,12,6,2,10,9,10,1,1,1,0,0,1.45,4.33,7.5,1.5,4.25,6.75,1.5,4.4,6.5
2154,2021,Man United,Liverpool,L,0,5,0,0,4,0,3,12,19,4,8,10,8,6,3,6,0,1,0,3.1,3.6,2.2,3,3.5,2.25,3,3.65,2.25
2155,2021,Man United,Man City,L,0,2,0,0,2,0,24,5,16,1,5,9,12,1,9,1,2,0,0,4.75,4,1.7,4.4,3.9,1.73,4.5,4.2,1.7
2156,2021,Man United,Arsenal,W,3,2,2,1,1,1,20,14,17,10,8,9,10,3,8,1,0,0,0,1.95,3.75,3.75,2,3.6,3.5,2,3.65,3.6
2157,2021,Man United,Crystal Palace,W,1,0,2,0,0,1,6,16,8,3,2,16,9,9,6,2,2,0,0,1.5,4.33,6.5,1.55,4.2,5.75,1.57,4.2,5.75
2158,2021,Man United,Burnley,W,3,1,2,3,1,2,14,18,10,6,3,5,10,7,5,0,0,0,0,1.36,5,9,1.36,5,8.5,1.4,4.9,7.75
2159,2020,Man United,Norwich,W,4,0,2,1,0,2,3,13,8,6,3,18,7,4,2,0,0,0,0,1.33,5.25,8.5,1.36,5,8.5,1.37,5.1,7.8
2160,2020,Man United,Burnley,L,0,2,0,0,1,0,14,24,5,7,2,11,7,5,2,0,2,0,0,1.36,4.75,9,1.4,4.75,7.75,1.42,4.55,7.6
2161,2020,Man United,Wolves,D,0,0,1,0,0,1,30,15,14,5,3,14,15,4,6,3,2,0,0,2.25,3.25,3.4,2.2,3.1,3.6,2.2,3.2,3.45
2162,2020,Man United,Watford,W,3,0,2,1,0,2,20,21,7,9,2,6,15,3,5,0,1,0,0,1.6,3.9,6,1.57,4,6,1.6,3.95,5.6
2163,2020,Man United,Man City,W,2,0,2,1,0,2,22,12,7,6,2,11,9,2,11,2,4,0,0,5,4.33,1.6,5,4.25,1.62,4.95,4.2,1.65
2164,2020,Man United,Sheffield United,W,3,0,2,2,0,2,3,15,4,6,1,10,6,10,5,1,0,0,0,1.4,4.5,8.5,1.42,4.5,8,1.41,4.4,8.5
2165,2020,Man United,Bournemouth,W,5,2,2,3,1,2,22,19,7,10,3,13,12,8,3,0,1,0,0,1.16,7.5,17,1.17,7,18,1.18,7.1,16
2166,2020,Man United,Southampton,D,2,2,1,2,1,2,5,8,9,4,5,14,15,4,6,1,3,0,0,1.3,5.5,10,1.28,6,10,1.3,5.5,9.7
