Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
13/08/2022,Brighton,Newcastle,0,0,1,0,0,1,10,13,4,7,1,8,6,7,3,2,3,0,0,2.45,3.2,3.0,2.35,3.25,3.1,2.45,3.2,3.05
13/08/2022,Man City,Bournemouth,4,0,2,3,0,2,8,19,3,7,1,9,9,11,1,0,3,0,0,1.06,13.0,29.0,1.07,12.5,41.0,1.08,12.0,27.0
13/08/2022,Southampton,Leeds,2,2,1,0,0,1,38,14,13,4,5,10,12,2,5,1,3,0,0,2.25,3.5,3.1,2.25,3.4,3.1,2.3,3.45,3.1
13/08/2022,Wolves,Fulham,0,0,1,0,0,1,12,7,9,1,3,7,14,5,3,3,3,0,0,2.3,3.3,3.2,2.35,3.25,3.1,2.4,3.25,3.1
13/08/2022,Brentford,Man United,4,0,2,4,0,2,34,13,15,7,4,6,15,8,2,0,4,0,0,3.75,3.5,2.0,3.7,3.5,2.0,3.65,3.55,2.0
14/08/2022,Nott'm Forest,West Ham,1,0,2,1,0,2,32,13,19,6,5,10,11,6,7,4,1,0,0,4.2,3.6,1.85,4.1,3.6,1.87,4.1,3.6,1.9
14/08/2022,Chelsea,Tottenham,2,2,1,1,0,2,3,16,10,3,5,9,9,8,5,3,0,0,0,2.25,3.4,3.2,2.25,3.4,3.1,2.3,3.35,3.15
15/08/2022,Liverpool,Crystal Palace,1,1,1,0,1,0,30,24,7,4,3,7,8,4,2,2,4,1,0,1.18,6.75,16.0,1.2,6.75,15.0,1.2,6.75,15.0
20/08/2022,Tottenham,Wolves,1,0,2,0,0,1,35,11,20,4,3,10,8,8,6,2,2,0,0,1.4,4.75,7.5,1.39,4.8,7.75,1.4,4.8,7.5
20/08/2022,Crystal Palace,Aston Villa,3,1,2,1,1,1,0,17,13,9,5,16,14,4,2,2,1,0,0,2.5,3.25,2.9,2.5,3.2,2.87,2.5,3.2,2.95
20/08/2022,Everton,Nott'm Forest,1,1,1,0,0,1,1,19,14,8,5,6,9,6,2,3,2,0,0,1.9,3.6,4.0,1.9,3.5,4.0,1.97,3.45,3.85
20/08/2022,Fulham,Brentford,3,2,2,2,1,2,28,18,13,9,5,13,7,6,3,3,2,0,0,2.45,3.4,2.9,2.37,3.3,2.95,2.45,3.4,2.9
20/08/2022,Leicester,Southampton,1,2,0,0,0,1,25,6,9,1,3,11,15,2,5,2,3,0,0,1.83,4.0,4.0,1.87,3.8,3.9,1.83,3.9,3.95
20/08/2022,Bournemouth,Arsenal,0,3,0,0,2,0,6,6,14,1,6,12,10,3,4,2,1,0,0,8.0,4.75,1.4,7.25,4.6,1.42,7.25,4.7,1.43
21/08/2022,Leeds,Chelsea,3,0,2,2,0,2,34,12,14,6,3,16,15,4,6,0,1,0,1,5.75,4.5,1.53,5.75,4.33,1.55,5.75,4.4,1.55
21/08/2022,West Ham,Brighton,0,2,0,0,1,0,3,13,11,3,2,10,7,5,4,2,0,0,0,2.3,3.4,3.1,2.25,3.4,3.1,2.35,3.4,3.05
21/08/2022,Newcastle,Man City,3,3,1,2,1,2,13,12,21,6,10,14,7,5,5,4,2,0,0,7.5,5.0,1.36,8.0,5.0,1.38,8.0,5.0,1.37
22/08/2022,Man United,Liverpool,2,1,2,1,0,2,24,12,17,4,5,11,7,6,8,3,1,0,0,5.25,4.33,1.6,4.8,4.4,1.6,4.9,4.4,1.6
27/08/2022,Southampton,Man United,0,1,0,0,0,1,0,17,11,5,6,4,14,5,3,0,3,0,0,4.2,4.0,1.8,4.2,3.9,1.78,4.2,4.0,1.77
27/08/2022,Brentford,Everton,1,1,1,0,1,0,12,19,14,5,7,8,8,8,5,2,2,0,0,2.0,3.5,3.75,2.0,3.4,3.7,2.05,3.45,3.7
27/08/2022,Brighton,Leeds,1,0,2,0,0,1,25,13,10,4,2,10,14,5,3,2,3,0,0,1.9,3.8,3.8,1.88,3.6,3.5,1.9,3.7,3.9
27/08/2022,Chelsea,Leicester,2,1,2,0,0,1,30,7,17,3,5,10,7,3,11,1,2,1,0,1.4,5.0,7.0,1.41,4.75,7.25,1.43,4.9,7.0
27/08/2022,Liverpool,Bournemouth,9,0,2,5,0,2,34,19,5,12,2,6,5,8,1,0,1,0,0,1.1,10.0,26.0,1.1,10.5,29.0,1.12,9.5,22.0
27/08/2022,Man City,Crystal Palace,4,2,2,0,2,0,9,18,2,5,2,14,8,6,1,1,2,0,0,1.18,7.5,13.0,1.19,7.25,12.5,1.2,7.5,13.0
27/08/2022,Arsenal,Fulham,2,1,2,0,0,1,13,22,11,8,3,6,12,9,2,2,3,0,0,1.3,5.75,9.0,1.3,5.75,9.25,1.35,5.25,8.25
28/08/2022,Aston Villa,West Ham,0,1,0,0,0,1,8,9,7,3,2,10,10,3,2,2,0,0,0,2.3,3.4,3.1,2.2,3.4,3.2,2.3,3.4,3.15
28/08/2022,Wolves,Newcastle,1,1,1,1,0,2,28,10,21,4,6,10,11,4,13,2,1,0,0,2.7,3.3,2.7,2.65,3.2,2.7,2.7,3.2,2.7
28/08/2022,Nott'm Forest,Tottenham,0,2,0,0,1,0,6,17,18,1,7,11,13,6,1,6,1,0,0,7.0,4.6,1.44,6.75,4.5,1.46,6.75,4.5,1.45
30/08/2022,Crystal Palace,Brentford,1,1,1,0,0,1,35,13,9,4,3,11,8,4,6,1,2,0,0,2.05,3.4,3.6,2.1,3.3,3.6,2.1,3.35,3.6
30/08/2022,Fulham,Brighton,2,1,2,0,0,1,37,10,7,3,4,9,11,3,3,2,1,0,0,3.1,3.3,2.3,3.1,3.3,2.3,3.15,3.3,2.3
30/08/2022,Southampton,Chelsea,2,1,2,2,1,2,24,9,10,7,4,15,10,5,3,2,1,0,0,5.25,4.0,1.61,5.0,4.0,1.63,5.5,3.95,1.63
30/08/2022,Leeds,Everton,1,1,1,0,1,0,9,14,7,5,2,10,9,10,2,3,3,0,0,2.15,3.5,3.3,2.1,3.5,3.3,2.15,3.5,3.35
31/08/2022,Arsenal,Aston Villa,2,1,2,1,0,2,32,22,4,9,3,10,14,10,3,2,3,0,0,1.45,4.5,6.0,1.46,4.5,7.0,1.47,4.6,6.75
31/08/2022,Bournemouth,Wolves,0,0,1,0,0,1,3,5,17,2,4,12,12,2,5,2,1,0,0,3.5,3.3,2.15,3.5,3.3,1.98,3.5,3.35,2.15
31/08/2022,Man City,Nott'm Forest,6,0,2,3,0,2,30,17,8,9,1,9,7,10,1,0,1,0,0,1.06,13.0,29.0,1.08,12.5,34.0,1.07,12.0,28.0
31/08/2022,West Ham,Tottenham,1,1,1,0,1,0,28,14,13,4,4,10,9,3,4,2,5,0,0,3.6,3.8,1.95,3.4,3.6,1.95,3.55,3.7,2.0
31/08/2022,Liverpool,Newcastle,2,1,2,0,1,0,1,23,5,6,2,9,10,13,0,0,2,0,0,1.33,5.25,9.0,1.3,5.75,9.5,1.3,5.75,9.0
1/9/2022,Leicester,Man United,0,1,0,0,1,0,6,10,9,2,2,7,15,1,3,1,3,0,0,3.4,3.75,2.05,3.4,3.75,2.0,3.3,3.75,2.05
3/9/2022,Everton,Liverpool,0,0,1,0,0,1,3,14,23,3,8,7,11,7,9,2,2,0,0,7.0,4.75,1.4,7.25,5.0,1.4,7.25,5.0,1.4
3/9/2022,Brentford,Leeds,5,2,2,2,1,2,32,14,17,8,6,8,9,2,6,2,2,0,0,2.1,3.5,3.4,2.1,3.6,3.2,2.15,3.55,3.3
3/9/2022,Chelsea,West Ham,2,1,2,0,0,1,0,8,6,3,3,6,11,10,3,4,2,0,0,1.55,4.5,5.5,1.51,4.2,6.25,1.53,4.4,6.0
3/9/2022,Newcastle,Crystal Palace,0,0,1,0,0,1,25,23,19,6,9,19,12,13,5,2,1,0,0,2.0,3.5,3.75,2.0,3.4,3.75,2.05,3.45,3.7
3/9/2022,Nott'm Forest,Bournemouth,2,3,0,2,0,2,24,11,8,3,3,13,10,4,6,2,1,0,0,1.95,3.5,3.8,2.0,3.4,3.8,2.0,3.45,3.8
3/9/2022,Tottenham,Fulham,2,1,2,1,0,2,34,23,9,10,3,9,6,10,3,3,4,0,0,1.5,4.5,6.5,1.47,4.6,6.25,1.47,4.6,6.25
3/9/2022,Wolves,Southampton,1,0,2,1,0,2,12,7,12,2,1,10,14,5,6,4,2,0,0,2.2,3.4,3.25,2.15,3.4,3.3,2.25,3.35,3.25
3/9/2022,Aston Villa,Man City,1,1,1,0,0,1,35,3,13,1,4,7,6,1,4,2,0,0,0,8.0,5.5,1.33,8.0,5.25,1.35,8.25,5.5,1.33
4/9/2022,Brighton,Leicester,5,2,2,2,2,1,38,23,6,11,4,6,8,10,1,1,1,0,0,1.83,3.5,4.5,1.88,3.6,4.0,1.9,3.6,4.2
4/9/2022,Man United,Arsenal,3,1,2,1,0,2,30,10,16,6,3,13,9,2,5,3,3,0,0,2.5,3.5,2.7,2.55,3.5,2.55,2.55,3.55,2.65
16/09/2022,Aston Villa,Southampton,1,0,2,1,0,2,38,11,7,3,1,13,13,6,3,3,1,0,0,2.1,3.5,3.5,2.0,3.5,3.6,2.1,3.45,3.5
16/09/2022,Nott'm Forest,Fulham,2,3,0,1,0,2,13,11,15,3,7,11,10,2,10,2,4,0,0,2.75,3.3,2.62,2.75,3.4,2.5,2.75,3.35,2.6
17/09/2022,Wolves,Man City,0,3,0,0,2,0,3,6,16,1,7,7,9,5,7,2,1,1,0,9.5,5.0,1.33,9.0,5.5,1.32,8.5,5.5,1.33
17/09/2022,Newcastle,Bournemouth,1,1,1,0,0,1,6,20,10,7,3,10,11,8,1,2,2,0,0,1.44,4.4,7.5,1.46,4.33,7.25,1.5,4.4,6.75
17/09/2022,Tottenham,Leicester,6,2,2,2,2,1,35,16,19,11,7,9,9,6,1,1,2,0,0,1.45,4.5,7.0,1.47,4.5,6.5,1.5,4.7,6.0
18/09/2022,Brentford,Arsenal,0,3,0,0,2,0,8,5,13,2,7,10,10,3,3,0,2,0,0,4.2,3.8,1.8,4.2,3.75,1.82,4.2,3.85,1.8
18/09/2022,Everton,West Ham,1,0,2,0,0,1,24,7,14,2,4,8,11,5,14,3,1,0,0,2.9,3.25,2.5,3.0,3.3,2.37,2.9,3.3,2.5
1/10/2022,Arsenal,Tottenham,3,1,2,1,1,1,3,22,7,9,3,10,10,5,2,2,1,0,1,2.05,3.75,3.3,2.05,3.7,3.4,2.1,3.7,3.3
1/10/2022,Bournemouth,Brentford,0,0,1,0,0,1,37,7,13,1,4,11,10,7,8,1,2,0,0,3.3,3.4,2.2,3.3,3.4,2.15,3.25,3.4,2.2
1/10/2022,Crystal Palace,Chelsea,1,2,0,1,1,1,5,7,13,3,3,11,13,5,2,1,3,0,0,4.2,3.6,1.85,4.2,3.6,1.83,4.2,3.55,1.9
1/10/2022,Fulham,Newcastle,1,4,0,0,3,0,9,3,19,1,10,9,10,1,8,2,0,1,0,3.0,3.4,2.37,3.0,3.4,2.3,3.0,3.4,2.35
1/10/2022,Liverpool,Brighton,3,3,1,1,2,0,0,15,6,7,6,9,13,9,2,1,1,0,0,1.33,5.25,8.5,1.35,5.25,8.0,1.35,5.25,8.25
1/10/2022,Southampton,Everton,1,2,0,0,0,1,1,22,12,6,5,11,10,7,6,2,2,0,0,2.15,3.4,3.4,2.15,3.3,3.3,2.2,3.35,3.4
1/10/2022,West Ham,Wolves,2,0,2,1,0,2,30,18,15,5,4,8,6,1,6,2,2,0,0,1.95,3.5,4.2,1.93,3.5,4.0,1.95,3.45,4.0
2/10/2022,Man City,Man United,6,3,2,4,0,2,24,22,12,10,8,3,9,5,1,0,3,0,0,1.33,5.75,7.5,1.34,5.5,7.75,1.35,5.75,7.75
2/10/2022,Leeds,Aston Villa,0,0,1,0,0,1,34,9,19,1,7,23,12,2,9,3,2,1,0,2.35,3.4,3.0,2.37,3.4,2.87,2.35,3.45,2.95
3/10/2022,Leicester,Nott'm Forest,4,0,2,3,0,2,32,17,10,7,3,13,12,6,6,2,4,0,0,1.75,4.0,4.33,1.73,3.9,4.5,1.75,4.0,4.3
8/10/2022,Bournemouth,Leicester,2,1,2,0,1,0,25,10,9,4,5,8,16,7,2,1,2,0,0,3.6,3.4,2.05,3.3,3.6,2.05,3.4,3.55,2.1
8/10/2022,Chelsea,Wolves,3,0,2,1,0,2,35,20,8,7,2,8,8,4,2,2,0,0,0,1.4,4.5,8.0,1.39,4.75,8.25,1.4,4.8,8.0
8/10/2022,Man City,Southampton,4,0,2,2,0,2,0,21,5,8,0,4,8,9,1,0,1,0,0,1.11,10.0,17.0,1.12,10.5,20.0,1.12,10.0,19.0
8/10/2022,Newcastle,Brentford,5,1,2,2,0,2,12,16,6,6,3,14,9,9,5,0,1,0,0,1.83,3.8,4.2,1.8,3.8,4.1,1.8,3.85,4.3
8/10/2022,Brighton,Tottenham,0,1,0,0,1,0,38,14,8,4,3,9,14,6,2,1,2,0,0,2.8,3.4,2.5,2.65,3.5,2.5,2.75,3.45,2.55
9/10/2022,Crystal Palace,Leeds,2,1,2,1,1,1,30,13,10,5,4,13,23,5,3,3,3,0,0,2.05,3.5,3.6,2.05,3.6,3.4,2.1,3.55,3.45
9/10/2022,West Ham,Fulham,3,1,2,1,1,1,5,17,8,8,2,9,7,4,2,1,3,0,0,1.72,3.8,4.75,1.75,3.8,4.4,1.77,3.85,4.4
9/10/2022,Arsenal,Liverpool,3,2,2,2,1,2,24,11,8,7,3,11,11,4,3,1,2,0,0,2.5,3.6,2.62,2.5,3.7,2.55,2.5,3.65,2.6
9/10/2022,Everton,Man United,1,2,0,1,2,0,8,11,12,2,4,7,13,5,4,2,1,0,0,3.6,3.5,2.05,3.5,3.5,2.05,3.45,3.5,2.1
10/10/2022,Nott'm Forest,Aston Villa,1,1,1,1,1,1,3,6,12,3,2,13,19,1,4,3,3,0,0,3.3,3.4,2.2,3.25,3.4,2.2,3.3,3.4,2.2
14/10/2022,Brentford,Brighton,2,0,2,1,0,2,25,7,21,3,7,12,15,2,11,3,1,0,0,3.1,3.4,2.3,3.0,3.4,2.3,3.15,3.4,2.3
15/10/2022,Leicester,Crystal Palace,0,0,1,0,0,1,0,14,8,5,1,18,13,9,2,2,2,0,0,2.3,3.4,3.1,2.25,3.5,3.1,2.3,3.45,3.1
15/10/2022,Fulham,Bournemouth,2,2,1,1,2,0,10,19,10,4,6,9,11,5,6,2,0,0,0,1.85,3.75,4.0,1.87,3.7,4.0,1.9,3.65,4.0
15/10/2022,Wolves,Nott'm Forest,1,0,2,0,0,1,37,9,10,2,2,17,13,4,5,2,2,0,0,1.7,3.75,5.0,1.68,3.8,5.0,1.73,3.75,4.9
15/10/2022,Tottenham,Everton,2,0,2,0,0,1,30,21,4,7,0,12,13,7,1,1,4,0,0,1.5,4.5,6.5,1.49,4.4,6.25,1.5,4.5,6.5
16/10/2022,Aston Villa,Chelsea,0,2,0,0,1,0,32,18,8,7,4,12,11,7,1,0,3,0,0,4.33,3.75,1.8,4.33,3.7,1.8,4.4,3.7,1.8
16/10/2022,Leeds,Arsenal,0,1,0,0,1,0,5,16,9,4,4,10,11,6,3,0,2,0,0,6.0,4.2,1.55,5.5,4.4,1.55,5.75,4.4,1.55
16/10/2022,Man United,Newcastle,0,0,1,0,0,1,6,15,9,2,2,13,11,4,4,3,1,0,0,1.95,3.8,3.5,2.0,3.7,3.5,2.0,3.75,3.55
16/10/2022,Southampton,West Ham,1,1,1,1,0,2,28,10,25,8,4,7,3,4,14,1,1,0,0,2.9,3.4,2.4,2.9,3.3,2.4,2.9,3.4,2.45
16/10/2022,Liverpool,Man City,1,0,2,0,0,1,3,13,16,2,6,10,7,5,6,3,1,0,0,3.6,4.0,1.9,3.5,4.0,1.9,3.6,4.1,1.9
18/10/2022,Brighton,Nott'm Forest,0,0,1,0,0,1,9,19,3,7,0,10,14,9,1,3,1,0,0,1.4,4.75,7.0,1.41,4.75,7.5,1.45,4.7,6.75
18/10/2022,Crystal Palace,Wolves,2,1,2,0,1,0,8,14,10,4,4,14,18,4,3,3,1,0,0,2.25,3.1,3.4,2.25,3.1,3.4,2.3,3.15,3.4
19/10/2022,Bournemouth,Southampton,0,1,0,0,1,0,12,15,9,3,3,8,13,7,3,1,3,0,0,2.62,3.3,2.62,2.7,3.3,2.6,2.7,3.3,2.65
19/10/2022,Brentford,Chelsea,0,0,1,0,0,1,13,8,14,5,5,7,7,6,2,0,0,0,0,4.75,3.8,1.72,4.75,3.8,1.71,4.7,3.85,1.73
19/10/2022,Liverpool,West Ham,1,0,2,1,0,2,34,22,8,7,3,9,8,8,3,0,0,0,0,1.4,5.0,7.0,1.44,4.8,6.5,1.45,4.9,6.5
19/10/2022,Newcastle,Everton,1,0,2,1,0,2,38,16,1,4,0,9,12,8,2,2,4,0,0,1.6,3.8,5.75,1.65,3.9,5.0,1.63,3.95,5.5
19/10/2022,Man United,Tottenham,2,0,2,0,0,1,35,28,9,10,2,7,7,8,3,1,0,0,0,2.45,3.5,2.75,2.37,3.6,2.75,2.45,3.55,2.8
20/10/2022,Fulham,Aston Villa,3,0,2,1,0,2,24,18,12,8,6,11,11,9,7,0,2,0,1,2.9,3.3,2.5,2.85,3.4,2.45,2.85,3.3,2.5
20/10/2022,Leicester,Leeds,2,0,2,2,0,2,28,5,14,1,2,15,11,2,9,2,1,0,0,2.25,3.6,3.0,2.25,3.6,2.95,2.3,3.55,3.05
22/10/2022,Nott'm Forest,Liverpool,1,0,2,0,0,1,30,10,15,7,7,14,8,2,11,2,1,0,0,11.0,6.0,1.25,11.0,6.25,1.26,11.0,6.25,1.27
22/10/2022,Everton,Crystal Palace,3,0,2,1,0,2,35,9,9,6,2,16,14,3,4,3,4,0,0,2.6,3.2,2.87,2.45,3.2,2.95,2.55,3.15,2.9
22/10/2022,Man City,Brighton,3,1,2,2,0,2,6,10,8,4,2,11,12,7,3,1,3,0,0,1.2,7.0,13.0,1.2,7.25,13.0,1.22,6.75,13.0
22/10/2022,Chelsea,Man United,1,1,1,0,0,1,34,6,13,2,6,8,10,6,4,1,4,0,0,2.05,3.5,3.5,2.1,3.5,3.4,2.15,3.5,3.4
23/10/2022,Aston Villa,Brentford,4,0,2,3,0,2,9,19,12,11,3,14,11,7,6,1,0,0,0,2.1,3.5,3.5,2.05,3.5,3.5,2.15,3.45,3.45
23/10/2022,Leeds,Fulham,2,3,0,1,1,1,3,14,11,5,5,12,8,3,6,1,1,0,0,2.05,3.5,3.6,2.05,3.6,3.4,2.05,3.55,3.5
23/10/2022,Southampton,Arsenal,1,1,1,0,1,0,32,10,12,3,3,11,8,9,4,2,1,0,0,6.0,4.0,1.57,5.25,4.2,1.58,5.5,4.3,1.57
23/10/2022,Wolves,Leicester,0,4,0,0,2,0,24,21,5,5,4,10,13,9,2,2,1,0,0,2.25,3.25,3.25,2.25,3.4,3.2,2.3,3.35,3.15
23/10/2022,Tottenham,Newcastle,1,2,0,0,2,0,13,17,13,5,5,12,6,6,7,4,2,0,0,2.05,3.5,3.5,2.05,3.6,3.4,2.1,3.55,3.45
24/10/2022,West Ham,Bournemouth,2,0,2,1,0,2,8,20,5,4,3,9,11,5,0,0,2,0,0,1.55,4.0,6.0,1.55,4.2,5.75,1.55,4.1,6.0
29/10/2022,Leicester,Man City,0,1,0,0,0,1,32,10,15,5,5,5,10,3,10,0,0,0,0,10.0,6.5,1.25,9.25,6.25,1.28,9.0,6.0,1.3
29/10/2022,Bournemouth,Tottenham,2,3,0,1,0,2,3,6,23,4,7,10,5,2,19,1,2,0,0,5.0,3.8,1.7,5.0,4.0,1.65,4.7,3.7,1.75
29/10/2022,Brentford,Wolves,1,1,1,0,0,1,33,12,14,3,4,10,17,3,6,3,3,0,1,2.2,3.4,3.3,2.15,3.5,3.25,2.2,3.45,3.25
29/10/2022,Brighton,Chelsea,4,1,2,3,0,2,0,19,15,9,7,16,6,8,7,1,2,0,0,3.0,3.3,2.4,2.95,3.3,2.37,2.95,3.3,2.45
29/10/2022,Crystal Palace,Southampton,1,0,2,1,0,2,25,12,14,3,4,13,12,8,4,3,3,0,0,1.9,3.6,4.0,1.9,3.6,4.0,1.95,3.55,3.95
29/10/2022,Newcastle,Aston Villa,4,0,2,1,0,2,30,20,3,7,0,11,11,3,0,1,1,0,0,1.8,3.75,4.5,1.83,3.7,4.1,1.8,3.7,4.3
29/10/2022,Fulham,Everton,0,0,1,0,0,1,12,24,9,6,4,10,8,13,4,2,1,0,0,2.37,3.4,3.0,2.35,3.4,3.0,2.35,3.4,3.0
29/10/2022,Liverpool,Leeds,1,2,0,1,1,1,24,22,14,10,6,9,3,14,5,0,1,0,0,1.3,6.0,9.0,1.3,6.0,9.0,1.3,6.25,8.75
30/10/2022,Arsenal,Nott'm Forest,5,0,2,1,0,2,35,24,5,10,2,9,8,9,4,0,1,0,0,1.2,7.0,12.0,1.2,6.75,14.5,1.2,6.75,13.0
30/10/2022,Man United,West Ham,1,0,2,1,0,2,5,16,13,3,5,12,10,5,10,1,3,0,0,1.66,4.0,4.8,1.68,4.0,4.6,1.7,4.0,4.7
5/11/2022,Leeds,Bournemouth,4,3,2,1,2,0,38,18,9,4,6,16,10,13,3,2,2,0,0,1.72,3.8,4.75,1.75,3.8,4.33,1.73,3.9,4.5
5/11/2022,Man City,Fulham,2,1,2,1,1,1,9,16,4,5,2,6,11,9,0,2,4,1,0,1.11,9.5,19.0,1.13,9.75,19.0,1.15,9.5,16.0
5/11/2022,Nott'm Forest,Brentford,2,2,1,1,1,1,1,15,6,7,2,10,11,3,3,2,2,0,0,2.75,3.3,2.6,2.75,3.4,2.5,2.75,3.35,2.6
5/11/2022,Wolves,Brighton,2,3,0,2,2,1,10,8,19,5,8,15,11,4,9,2,0,1,0,3.3,3.3,2.25,3.25,3.3,2.2,3.3,3.3,2.25
5/11/2022,Everton,Leicester,0,2,0,0,1,0,8,12,22,2,8,9,5,8,3,0,0,0,0,2.4,3.3,3.0,2.4,3.3,2.95,2.4,3.3,3.0
6/11/2022,Chelsea,Arsenal,0,1,0,0,0,1,24,5,14,1,2,20,13,4,6,5,2,0,0,2.55,3.4,2.7,2.55,3.4,2.7,2.65,3.45,2.6
6/11/2022,Aston Villa,Man United,3,1,2,2,1,2,3,6,8,4,3,6,12,3,5,3,3,0,0,3.3,3.8,2.1,3.4,3.4,2.1,3.4,3.5,2.15
6/11/2022,Southampton,Newcastle,1,4,0,0,1,0,34,16,7,5,4,7,10,8,2,1,0,0,0,4.0,3.6,1.9,3.9,3.6,1.9,3.9,3.6,1.95
6/11/2022,West Ham,Crystal Palace,1,2,0,1,1,1,30,5,15,2,6,10,7,2,5,1,1,0,0,1.9,3.4,4.2,1.9,3.5,4.0,1.95,3.5,4.1
6/11/2022,Tottenham,Liverpool,1,2,0,0,2,0,0,14,13,5,6,10,8,5,3,0,0,0,0,3.3,3.6,2.1,3.2,3.6,2.15,3.25,3.6,2.15
12/11/2022,Man City,Brentford,1,2,0,1,1,1,28,29,10,6,8,9,7,10,2,2,2,0,0,1.14,8.0,17.0,1.14,9.0,18.0,1.15,8.5,18.0
12/11/2022,Bournemouth,Everton,3,0,2,2,0,2,6,16,15,9,3,12,8,3,5,2,0,0,0,2.8,3.25,2.6,2.85,3.2,2.55,2.85,3.2,2.6
12/11/2022,Liverpool,Southampton,3,1,2,3,1,2,35,15,9,7,5,8,8,6,0,0,2,0,0,1.25,6.5,11.0,1.24,6.5,11.0,1.25,6.5,11.0
12/11/2022,Nott'm Forest,Crystal Palace,1,0,2,0,0,1,12,9,8,2,0,11,13,1,5,1,4,0,0,3.1,3.1,2.45,3.0,3.2,2.4,3.05,3.15,2.45
12/11/2022,Tottenham,Leeds,4,3,2,1,2,0,25,14,12,8,5,8,7,9,2,1,1,0,1,1.65,4.2,4.75,1.61,4.2,5.0,1.63,4.2,4.9
12/11/2022,West Ham,Leicester,0,2,0,0,1,0,13,18,9,6,6,9,8,7,2,3,1,0,0,2.05,3.4,3.75,2.0,3.5,3.6,2.1,3.4,3.6
12/11/2022,Newcastle,Chelsea,1,0,2,0,0,1,32,10,5,3,2,14,11,5,3,3,2,0,0,2.35,3.4,3.0,2.3,3.4,3.0,2.35,3.35,3.1
12/11/2022,Wolves,Arsenal,0,2,0,0,0,1,34,11,14,2,4,5,6,6,4,3,2,0,0,6.0,4.2,1.55,5.75,4.2,1.55,6.0,4.3,1.55
13/11/2022,Brighton,Aston Villa,1,2,0,1,1,1,5,7,8,2,2,14,11,11,4,2,7,0,0,1.83,3.75,4.2,1.85,3.5,4.2,1.85,3.65,4.2
13/11/2022,Fulham,Man United,1,2,0,0,1,0,30,14,14,7,9,9,10,10,3,1,1,0,0,3.8,3.8,1.9,4.0,3.8,1.82,3.8,3.85,1.9
26/12/2022,Brentford,Tottenham,2,2,1,1,0,2,8,9,16,5,8,11,10,6,5,3,1,0,0,4.0,3.6,1.91,3.7,3.7,1.95,3.85,3.65,1.95
26/12/2022,Crystal Palace,Fulham,0,3,0,0,1,0,0,4,23,0,11,12,15,1,8,0,0,2,0,2.05,3.6,3.5,2.05,3.4,3.5,2.1,3.5,3.5
26/12/2022,Everton,Wolves,1,2,0,1,1,1,6,12,7,6,4,9,22,2,2,1,6,0,0,2.3,3.25,3.2,2.3,3.25,3.1,2.35,3.25,3.2
26/12/2022,Leicester,Newcastle,0,3,0,0,3,0,13,8,12,2,5,9,6,5,5,0,0,0,0,3.25,3.5,2.2,3.2,3.5,2.15,3.2,3.5,2.2
26/12/2022,Southampton,Brighton,1,3,0,0,2,0,32,14,7,4,4,9,10,4,2,1,2,0,0,3.3,3.5,2.15,3.4,3.4,2.1,3.3,3.5,2.15
26/12/2022,Aston Villa,Liverpool,1,3,0,0,2,0,30,12,16,6,9,7,12,0,6,0,0,0,0,4.75,4.0,1.7,4.5,4.1,1.7,4.5,3.85,1.75
26/12/2022,Arsenal,West Ham,3,1,2,0,1,0,24,16,8,5,4,13,17,7,5,0,2,0,0,1.5,4.33,6.5,1.5,4.33,6.25,1.53,4.4,6.0
27/12/2022,Chelsea,Bournemouth,2,0,2,2,0,2,35,15,9,5,4,8,10,6,8,0,0,0,0,1.3,5.5,10.0,1.32,5.5,9.0,1.33,5.5,9.0
27/12/2022,Man United,Nott'm Forest,3,0,2,2,0,2,3,17,8,8,3,13,4,9,9,3,1,0,0,1.29,5.5,11.0,1.31,5.5,9.5,1.3,5.5,11.0
28/12/2022,Leeds,Man City,1,3,0,0,1,0,34,9,26,1,9,11,14,3,5,3,3,0,0,9.5,6.0,1.29,9.0,6.0,1.3,8.75,6.0,1.3
30/12/2022,West Ham,Brentford,0,2,0,0,2,0,9,20,9,5,6,9,5,8,1,1,0,0,0,2.0,3.6,3.6,2.05,3.5,3.5,2.05,3.55,3.6
30/12/2022,Liverpool,Leicester,2,1,2,2,1,2,6,21,7,5,2,8,15,4,5,0,1,0,0,1.29,6.0,9.5,1.3,5.75,9.25,1.3,6.0,9.0
31/12/2022,Wolves,Man United,0,1,0,0,0,1,32,10,16,3,6,11,11,7,5,1,3,0,0,4.0,3.6,1.91,3.9,3.6,1.9,4.0,3.6,1.9
31/12/2022,Bournemouth,Crystal Palace,0,2,0,0,2,0,1,6,15,2,6,17,11,2,7,4,1,0,0,2.8,3.3,2.5,2.85,3.25,2.5,2.85,3.25,2.5
31/12/2022,Fulham,Southampton,2,1,2,1,0,2,10,8,9,2,3,8,13,4,4,0,1,0,0,1.95,3.6,3.75,1.98,3.6,3.6,2.0,3.6,3.65
31/12/2022,Man City,Everton,1,1,1,1,0,2,0,16,2,3,1,13,14,7,1,3,4,0,0,1.13,9.0,19.0,1.13,8.25,21.0,1.12,8.75,20.0
